ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
www.millermart.com,TXN8348781,Y,
www.johnsonstore.net,TXN1082808,Y,
www.lepenamart.in,TXN4321380,Y,
www.lambertkellerstore.co,TXN5626797,Y,
www.butlerstore.com,TXN6283909,Y,
www.mooreandersonshop.co,TXN8745683,Y,
www.lopezmarket.co,TXN2052146,Y,
www.westmarket.net,TXN6692803,Y,
www.wileymarket.net,TXN1412977,Y,
www.jonesshop.com,TXN8768672,Y,
www.rileylongmarket.com,TXN9766253,Y,
www.stanleystore.in,TXN8096889,N,Network Error
www.fitzgeraldjohnsontech.in,TXN3401134,Y,
www.burnsshop.net,TXN5749924,Y,
www.cruzcampbellmart.net,TXN2311709,Y,
www.rosalesdeals.co,TXN5555365,Y,
www.rileymarket.net,TXN1204438,Y,
www.meyersbowmanstore.com,TXN5117438,Y,
www.garnerjordanmart.net,TXN2653489,Y,
www.ramirezsmithdeals.io,TXN2991412,Y,
www.fernandezolsenstore.com,TXN7613805,Y,
www.colonpenastore.co,TXN3065572,Y,
www.gomezwoodfashion.com,TXN4668766,Y,
www.middletonstonestore.co,TXN5526091,Y,
www.claytonmarket.com,TXN2693297,N,Network Error
www.watersfashion.in,TXN4286285,Y,
www.simmonsmart.io,TXN1412363,Y,
www.dyershop.co,TXN5316351,Y,
www.gonzalezmart.in,TXN4627422,Y,
www.piercetech.net,TXN8240637,Y,
www.harrisgonzalezstore.io,TXN1869142,Y,
www.anthonyshop.in,TXN4608330,Y,
www.newtonshop.co,TXN8773701,Y,
www.cortezmart.in,TXN5451778,Y,
www.bowerstech.com,TXN4999275,Y,
www.whitetech.in,TXN1382971,Y,
www.manningmart.io,TXN7646678,Y,
www.mclaughlinmarket.in,TXN3439425,Y,
www.wadegarciadeals.net,TXN3959506,N,Expired Card
www.krausestore.com,TXN5659540,Y,
www.martinezjenkinsstore.co,TXN8799059,Y,
www.alvaradomart.in,TXN8001142,Y,
www.russofashion.net,TXN7601733,N,Network Error
www.lewishuntshop.com,TXN4663469,Y,
www.rodriguezmart.com,TXN4182872,N,Card Declined
www.villarrealmarket.net,TXN8117493,N,Network Error
www.westdeals.com,TXN4773187,Y,
www.chandeals.in,TXN8366921,Y,
www.masonfashion.net,TXN1683383,Y,
www.hansenshop.in,TXN9334391,N,Card Declined
www.rosskennedyshop.co,TXN4056867,Y,
www.browningfashion.co,TXN5517322,Y,
www.bushdeals.com,TXN8113973,Y,
www.averynelsontech.in,TXN2668087,Y,
www.bakerfarleytech.net,TXN3979357,Y,
www.beasleystore.net,TXN2012594,Y,
www.mccormicktech.com,TXN7519879,Y,
www.hernandeztech.com,TXN9046146,Y,
www.olsondeals.com,TXN6248565,Y,
www.beckermart.com,TXN9870113,Y,
www.leemart.in,TXN6389486,Y,
www.jimenezdeals.co,TXN9597573,Y,
www.dunnshop.com,TXN5788757,Y,
www.daytech.in,TXN7888397,Y,
www.rodriguezstore.com,TXN6399707,Y,
www.finleysmithfashion.co,TXN3282023,Y,
www.stewartramosmarket.io,TXN4172100,Y,
www.robertsonstore.net,TXN5632500,Y,
www.hilllunadeals.in,TXN1309102,Y,
www.wilsonstore.net,TXN5852953,Y,
www.smithrodriguezmarket.co,TXN8053443,Y,
www.kimlevyshop.io,TXN6921546,Y,
www.schmittshop.io,TXN7216644,Y,
www.patelmart.co,TXN7866408,Y,
www.ballosbornedeals.io,TXN8611853,Y,
www.campbellstore.net,TXN9468278,Y,
www.westchristensenshop.co,TXN9653434,Y,
www.shieldsfashion.io,TXN4499529,Y,
www.terrybrightstore.net,TXN7055956,Y,
www.shaffercantrellshop.co,TXN6054081,Y,
www.gillespiemarket.net,TXN7238823,Y,
www.hernandezdavisdeals.in,TXN1575480,Y,
www.snyderdeals.io,TXN9476542,N,Invalid CVV
www.millersummersshop.co,TXN6463765,Y,
www.reedmarket.co,TXN3320519,Y,
www.ricehillfashion.io,TXN2574489,Y,
www.thompsonshop.co,TXN6249216,Y,
www.deanmarket.com,TXN9523019,Y,
www.jordanlarsonstore.com,TXN6365535,Y,
www.youngfashion.co,TXN8469078,Y,
www.martinezfashion.co,TXN3837123,Y,
www.parkpowersmarket.co,TXN2794694,N,Card Declined
www.jamesstore.io,TXN1671055,Y,
www.martinezdeals.co,TXN3045821,Y,
www.hayesstore.in,TXN1567504,Y,
www.hinesfashion.io,TXN3709160,Y,
www.villanuevatech.in,TXN2192482,Y,
www.castillotech.com,TXN5086587,Y,
www.saunderswheelertech.com,TXN6465864,Y,
www.wallacehunterfashion.net,TXN2452482,Y,
www.khantech.co,TXN8875898,Y,
www.cruzlindseydeals.io,TXN7562398,Y,
www.matthewsgriffinfashion.net,TXN4668853,Y,
www.solismart.co,TXN3709956,Y,
www.smitholiverfashion.in,TXN1723444,Y,
www.santiagofashion.in,TXN6289323,Y,
www.pratttech.io,TXN5528917,Y,
www.hollowayharrismart.io,TXN2390403,Y,
www.wademartinmart.net,TXN3748870,Y,
www.hendersontech.co,TXN8124409,Y,
www.josephmarket.com,TXN5887701,Y,
www.conradfashion.net,TXN8731362,Y,
www.walterdeals.com,TXN1394128,N,Expired Card
www.hunterjohnsonmart.com,TXN7669525,Y,
www.mullinsdeals.in,TXN1809020,Y,
www.harrisallenmart.in,TXN4017914,Y,
www.mendozabentondeals.com,TXN3090598,Y,
www.alexanderfashion.net,TXN3297178,Y,
www.hensleyhernandeztech.in,TXN6536501,Y,
www.lamstore.co,TXN5973666,Y,
www.nealburgessmarket.com,TXN4486871,Y,
www.blackdeals.in,TXN6368416,Y,
www.nelsonadamsshop.net,TXN4126426,Y,
www.adamsshop.co,TXN1892048,Y,
www.jamesfashion.io,TXN5299830,Y,
www.diazfashion.co,TXN9858269,Y,
www.myersfashion.com,TXN2762433,Y,
www.matthewsmarket.com,TXN5909226,Y,
www.terrytech.in,TXN5879773,Y,
www.littlemart.io,TXN2405475,Y,
www.brandtmarket.co,TXN5409235,Y,
www.molinatech.co,TXN5119042,Y,
www.martinezmart.co,TXN9659520,Y,
www.donaldsontech.in,TXN7127228,Y,
www.ortizdonaldsontech.in,TXN8655864,N,Invalid CVV
www.hartbrownfashion.in,TXN4076539,Y,
www.bakerfashion.net,TXN9245063,Y,
www.farrellfashion.com,TXN3755369,Y,
www.mcgrathmart.io,TXN4004225,N,Invalid CVV
www.underwoodmarket.io,TXN2402462,Y,
www.goodmanbushmarket.io,TXN7988481,Y,
www.grimesjenkinsstore.in,TXN3363438,Y,
www.jordanfashion.co,TXN1471434,Y,
www.brewermarket.com,TXN7276347,Y,
www.taylormarket.co,TXN8987597,Y,
www.clarkdeals.io,TXN1594267,Y,
www.romerodeals.net,TXN9829724,Y,
www.cameronarroyodeals.net,TXN3137261,Y,
www.brownstore.com,TXN6346950,Y,
www.rodriguezfitzpatrickmart.io,TXN2454476,Y,
www.guerrerolewistech.io,TXN8999893,Y,
www.garciaolivermarket.in,TXN6269487,Y,
www.andersonsmithshop.co,TXN1813122,Y,
www.allenkellermarket.io,TXN9653913,Y,
www.walkermaxwelltech.com,TXN5780912,N,Invalid CVV
www.clarkdeals.net,TXN1979028,Y,
www.mosesmart.in,TXN3752733,Y,
www.smithdeals.in,TXN6761667,Y,
www.youngstore.io,TXN3736716,Y,
www.walshshop.io,TXN3639631,Y,
www.goldenfashion.net,TXN1821324,Y,
www.stephensontech.in,TXN4215982,Y,
www.lewisfashion.in,TXN4462076,Y,
www.smithwilliamsfashion.net,TXN3124759,Y,
www.maddenfashion.com,TXN4760437,Y,
www.malonemarket.com,TXN9577040,Y,
www.barretttech.in,TXN1916037,Y,
www.smithvelasquezdeals.net,TXN5868496,Y,
www.wrightsantiagomart.net,TXN9101166,Y,
www.smithdanielsmarket.com,TXN7960036,N,Expired Card
www.banksmart.com,TXN3949247,Y,
www.warrenjacksonshop.in,TXN5891327,Y,
www.scottstoutfashion.in,TXN4357319,Y,
www.leegardnerfashion.in,TXN8644098,Y,
www.sullivanshop.net,TXN5123156,Y,
www.adamsshop.io,TXN1569309,N,Invalid CVV
www.mathisleeshop.io,TXN5130268,N,Invalid CVV
www.flemingtech.co,TXN8875967,Y,
www.goodmart.com,TXN6530818,Y,
www.brownfashion.io,TXN5069568,Y,
www.richdeals.co,TXN1978396,Y,
www.pottertech.io,TXN2951206,Y,
www.guerradeals.co,TXN8542653,Y,
www.rileylideals.co,TXN1844547,N,Invalid CVV
www.whitemarket.com,TXN9767008,Y,
www.coletech.co,TXN5972185,Y,
www.millerfranklinmart.com,TXN4072640,Y,
www.millermart.net,TXN5307987,Y,
www.pottermarket.in,TXN5759921,Y,
www.leecastrodeals.co,TXN8273008,Y,
www.olsonmarket.co,TXN5785231,Y,
www.hollandmart.co,TXN9500963,N,Invalid CVV
www.whitakerstore.io,TXN9453911,Y,
www.hodgedeals.com,TXN4861240,Y,
www.huntshop.net,TXN3964481,Y,
www.huntscottdeals.co,TXN3170904,Y,
www.hartmarket.in,TXN2991255,Y,
www.gallaghercastilloshop.co,TXN3265757,Y,
www.osbornbarrdeals.net,TXN7119288,N,Insufficient Funds
www.mccartymarket.com,TXN9255124,Y,
www.vangstore.co,TXN4010112,Y,
www.ortegastore.net,TXN2370713,Y,
www.ramseyacostadeals.co,TXN9108653,Y,
www.barberricefashion.com,TXN8499978,Y,
www.nguyenmart.in,TXN6500215,Y,
www.brucedeals.co,TXN1804251,N,Insufficient Funds
www.walshwilliamstech.net,TXN9133987,Y,
www.andersonbennettshop.io,TXN7643820,Y,
www.jenkinstech.io,TXN8937523,N,Network Error
www.brownstore.com,TXN5145668,N,Invalid CVV
www.bryantclarkmarket.io,TXN8105160,Y,
www.thomasstore.io,TXN9409154,N,Card Declined
www.hernandezshepardfashion.co,TXN2927347,Y,
www.cantrellfashion.co,TXN7342248,Y,
www.halestore.com,TXN2702055,Y,
www.smithhernandezfashion.co,TXN4443119,Y,
www.pooleshop.io,TXN1971622,Y,
www.simpsonmarket.io,TXN2680579,Y,
www.mcdonalddeals.co,TXN6124924,Y,
www.hobbsfashion.co,TXN9396073,Y,
www.jacksontaylordeals.net,TXN1655474,Y,
www.greenshop.in,TXN9713466,Y,
www.castrobishopstore.co,TXN7514618,Y,
www.sullivantech.com,TXN4323608,Y,
www.browningdeals.com,TXN1141140,Y,
www.chavezshop.com,TXN3391032,Y,
www.craigtech.in,TXN7269688,N/A,
www.turnerclarkstore.co,TXN7187278,N,Card Declined
www.jacobsontech.com,TXN5601859,Y,
www.russellmarket.io,TXN3799826,N,Card Declined
www.connerdeals.com,TXN6120439,Y,
www.williamsbentleyshop.net,TXN7338585,Y,
www.waltersmarket.net,TXN3778724,Y,
www.maddoxstore.io,TXN9527344,Y,
www.torresfashion.co,TXN5873825,Y,
www.paynestore.in,TXN6069762,Y,
www.williamsstore.in,TXN2399969,Y,
www.davidsonfashion.in,TXN3282282,Y,
www.crossdeals.io,TXN4104616,N,Insufficient Funds
www.cochranphillipsdeals.io,TXN4005567,Y,
www.patrickdeals.in,TXN2248898,Y,
www.crawfordfashion.com,TXN8629117,N,Invalid CVV
www.brownmarket.co,TXN2225810,Y,
www.perezmarket.com,TXN6305777,Y,
www.haleygrahamshop.com,TXN3941384,Y,
www.cookmarket.net,TXN9303810,N,Invalid CVV
www.frederickcoopermart.com,TXN6515215,Y,
www.townsendmarket.co,TXN4295676,Y,
www.smithcarlsonshop.co,TXN6357684,Y,
www.taylorfashion.io,TXN7551263,Y,
www.kellyrossdeals.net,TXN3515363,Y,
www.rodriguezfashion.co,TXN2249166,Y,
www.hunterfuentesmart.io,TXN1485396,Y,
www.brownshop.co,TXN8559837,Y,
www.larsonstore.io,TXN8942432,Y,
www.hernandezwashingtonmarket.io,TXN4614818,Y,
www.cervantestech.co,TXN1603516,Y,
www.wardfashion.co,TXN1904276,Y,
www.coxdeals.com,TXN6394986,Y,
www.simsdorseytech.in,TXN4378425,Y,
www.taylormart.co,TXN8737816,Y,
www.whitemarket.co,TXN2807492,Y,
www.rodriguezshop.in,TXN2187697,Y,
www.wongbarkershop.co,TXN3645491,Y,
www.valentinemart.co,TXN6712604,Y,
www.hamptonsmithstore.co,TXN3344190,Y,
www.parsonsshop.co,TXN1113975,Y,
www.ariastech.net,TXN4120771,Y,
www.raystore.in,TXN4034575,Y,
www.acostamart.in,TXN3041472,Y,
www.bakermarket.net,TXN9019527,Y,
www.ingrammartinmarket.io,TXN2908707,Y,
www.gonzalezshop.co,TXN3268938,Y,
www.bakermarket.net,TXN7880022,Y,
www.wilcoxtech.co,TXN1757815,Y,
www.vargascolefashion.io,TXN4884191,Y,
www.garciafashion.net,TXN1081556,Y,
www.millermuellerstore.in,TXN8558211,Y,
www.welchshop.co,TXN2563003,Y,
www.sanchezshop.io,TXN5135617,Y,
www.taylorstore.net,TXN5574479,Y,
www.whitetech.in,TXN1837860,N,Card Declined
www.nicholsfashion.in,TXN6426564,Y,
www.wolfeaustinstore.net,TXN2710180,Y,
www.weeksstore.com,TXN7586433,Y,
www.waltersherreramarket.com,TXN9410192,Y,
www.davisshop.com,TXN8325034,Y,
www.bushbryanmart.in,TXN4001077,Y,
www.phillipsstore.net,TXN5921084,Y,
www.bullockstore.io,TXN8746967,Y,
www.mcclaintech.in,TXN8075555,N,Card Declined
www.ortizstore.in,TXN3040463,Y,
www.monroeandersonshop.com,TXN5529600,Y,
www.rodriguezmarket.com,TXN2060799,Y,
www.crossdeals.com,TXN2884174,Y,
www.williamsmillermarket.com,TXN2353304,Y,
www.johnsonmart.com,TXN6251122,Y,
www.rojasmarket.in,TXN8850347,Y,
www.alvaradoallentech.net,TXN4155906,Y,
www.morrowchavezdeals.co,TXN9234582,Y,
www.perezcohenshop.io,TXN6964854,Y,
www.sullivangonzalesfashion.co,TXN1620132,Y,
www.mccarthystore.com,TXN4461621,N,Network Error
www.douglasstore.com,TXN3164790,Y,
www.mcintoshshop.in,TXN7380928,Y,
www.wadetech.co,TXN4697545,Y,
www.mooremarket.in,TXN2846262,Y,
www.jamesstore.in,TXN9250906,Y,
www.chapmantech.in,TXN1499272,Y,
www.dominguezmart.co,TXN6295132,Y,
www.brooksstore.io,TXN5061300,Y,
www.wardmurphymarket.com,TXN6847335,Y,
www.hilltech.in,TXN4678838,Y,
www.webstermart.io,TXN4706469,Y,
www.alexanderbishopshop.net,TXN5752424,Y,
www.robinsonfashion.in,TXN7970721,Y,
www.yorkstephensstore.net,TXN1443213,Y,
www.jacksondeals.io,TXN1262954,Y,
www.bradshawstore.io,TXN1121994,Y,
www.rogerstech.com,TXN1405268,Y,
www.kentmart.io,TXN2666930,Y,
www.johnsonfashion.in,TXN4602752,Y,
www.sanchezjohnsonmarket.in,TXN5606140,Y,
www.smithfashion.in,TXN3911597,Y,
www.reidmarket.com,TXN4420879,Y,
www.taylorhollowaystore.co,TXN3390604,Y,
www.torresturnerdeals.net,TXN1641743,Y,
www.smithtech.co,TXN5672223,Y,
www.smithfarmerdeals.net,TXN2564912,Y,
www.mejiahallfashion.io,TXN1837749,Y,
www.adamsbeanstore.io,TXN3450232,Y,
www.levymarket.in,TXN2196066,Y,
www.thomasstore.com,TXN8623773,Y,
www.ricedeals.com,TXN4642472,Y,
www.abbottgriffinmart.in,TXN6039696,Y,
www.williamsmart.io,TXN3111345,Y,
www.rangeltech.in,TXN3057066,Y,
www.walkermarket.in,TXN1764942,Y,
www.cochrancastrostore.net,TXN3375106,Y,
www.goldenaviladeals.net,TXN7538332,Y,
www.martinezchambersmarket.in,TXN5272680,Y,
www.duffyhughesshop.com,TXN2367023,Y,
www.grahammaydeals.in,TXN7206771,Y,
www.douglasmart.net,TXN6099367,Y,
www.parkerstore.net,TXN7002769,Y,
www.harristech.com,TXN4914843,Y,
www.berrymartinstore.com,TXN6953073,Y,
www.martinjacksonfashion.net,TXN8582401,Y,
www.baxterholmesdeals.in,TXN2163195,Y,
www.wilsondeals.net,TXN3798812,Y,
www.hernandezshop.io,TXN4387612,Y,
www.johnsonstore.io,TXN1525480,N,Insufficient Funds
www.ruizmart.io,TXN4693500,Y,
www.smithsmithstore.co,TXN5629555,Y,
www.bennettfashion.net,TXN7209116,Y,
www.fergusontech.io,TXN9320868,Y,
www.hernandezmarket.co,TXN3598055,Y,
www.manningdeals.io,TXN7913028,N,Invalid CVV
www.chasedeals.co,TXN1566915,Y,
www.strongmart.net,TXN4435762,Y,
www.bakermarket.in,TXN4632926,Y,
www.garciashop.co,TXN2481250,N,Card Declined
www.haynessimsstore.co,TXN2174255,Y,
www.knightmart.io,TXN6291798,Y,
www.evansfashion.io,TXN6140971,Y,
www.hamiltontech.co,TXN2081537,Y,
www.jacksonfashion.co,TXN6785844,Y,
www.pittmanmarket.in,TXN7762395,Y,
www.dunnbushmart.co,TXN3980863,Y,
www.moyerfashion.io,TXN4164517,Y,
www.wardtech.io,TXN3031848,Y,
www.mendozatech.in,TXN3750376,Y,
www.andersondeals.com,TXN4634219,Y,
www.reidfashion.net,TXN2399922,Y,
www.howardtech.co,TXN8121373,Y,
www.mayericksontech.in,TXN5465937,Y,
www.bergskinnerdeals.co,TXN3740835,Y,
www.nguyenstore.co,TXN5120792,Y,
www.mcintoshmart.net,TXN6124134,Y,
www.leachstore.com,TXN8431407,Y,
www.griffinshop.net,TXN4239661,Y,
www.gonzalezdeals.co,TXN1425683,Y,
www.wardgreenemarket.com,TXN3490946,Y,
www.martinezmart.in,TXN9351160,Y,
www.grossdeals.net,TXN8502911,Y,
www.crawfordshop.com,TXN8488208,Y,
www.wolfemart.net,TXN3332761,Y,
www.johnsontech.net,TXN9338574,Y,
www.pacerodriguezstore.io,TXN5586745,Y,
www.williamsontech.co,TXN6862609,Y,
www.jamesstore.com,TXN5956895,Y,
www.manntech.com,TXN8749443,Y,
www.burnsfashion.io,TXN5203271,N,Network Error
www.maysshop.co,TXN4637838,Y,
www.orrfashion.com,TXN2524979,Y,
www.lyonstech.io,TXN2033056,Y,
www.marshallmarket.in,TXN8094930,Y,
www.boyerstore.net,TXN1922082,Y,
www.hallstore.co,TXN4508865,Y,
www.mercadostore.in,TXN7223452,Y,
www.lynchodomtech.in,TXN1754133,Y,
www.rushshop.com,TXN5087611,Y,
www.hernandezfreemanstore.in,TXN7818326,Y,
www.graymarket.io,TXN7205949,N,Insufficient Funds
www.baxtergrantfashion.com,TXN1746182,Y,
www.wilsonshop.in,TXN1410383,Y,
www.linshop.net,TXN6296430,Y,
www.hammondcoxtech.co,TXN9781315,Y,
www.cartergillstore.io,TXN9373189,Y,
www.carrillolowetech.in,TXN8787027,Y,
www.thomasmart.net,TXN5269481,Y,
www.barnettmart.in,TXN5545523,Y,
www.westshop.io,TXN6221802,Y,
www.evansmarket.in,TXN1872692,Y,
www.sullivanmarket.net,TXN5788431,N,Invalid CVV
www.chandlermelendezmarket.com,TXN2175357,Y,
www.whiteheadtech.net,TXN1940129,Y,
www.mccarthyshop.com,TXN3911745,Y,
www.kempmarket.net,TXN7232609,Y,
www.ruizdeals.io,TXN6029155,Y,
www.hernandeztech.com,TXN2374111,Y,
www.gonzaleztech.co,TXN9171579,Y,
www.atkinsmarket.com,TXN5350963,Y,
www.diazdeals.com,TXN2335702,Y,
www.turnerharrismarket.com,TXN7306563,Y,
www.penningtonthomasshop.net,TXN6482426,Y,
www.coopermaciasshop.net,TXN8145127,Y,
www.freemanmillerfashion.co,TXN1969762,N,Invalid CVV
www.jeffersonmarket.com,TXN8429181,Y,
www.manningfreemanshop.io,TXN5574293,Y,
www.barnesstore.in,TXN9759234,Y,
www.williamstech.in,TXN6236267,Y,
www.zhangstore.net,TXN2315289,Y,
www.sanchezstore.co,TXN7982306,Y,
www.williamsriverafashion.com,TXN4386721,Y,
www.whitemarket.com,TXN7649328,Y,
www.holmesguerrerofashion.in,TXN8102336,Y,
www.kingdeals.net,TXN8107404,Y,
www.hollandjohnsondeals.net,TXN5233594,Y,
www.norrismart.com,TXN4560022,Y,
www.paynemarket.in,TXN8975076,Y,
www.washingtonstore.io,TXN2867538,Y,
www.brownshop.com,TXN8738022,N,Card Declined
www.brownfashion.io,TXN9103556,Y,
www.morganfashion.net,TXN5921176,Y,
www.rogersdeals.io,TXN5207221,Y,
www.liudeals.com,TXN6207614,Y,
www.roblesrhodesdeals.io,TXN9757227,Y,
www.meyerpughstore.io,TXN5053163,Y,
www.wardmartinfashion.com,TXN2972430,Y,
www.hoganstore.co,TXN6073400,Y,
www.roblesmarket.com,TXN8371902,Y,
www.dayshop.in,TXN2602755,Y,
www.gonzalezmarket.in,TXN5469819,Y,
www.smithdeals.io,TXN7750535,Y,
www.youngfashion.in,TXN7979282,Y,
www.dudleyyoderstore.net,TXN3965883,Y,
www.schneidermarket.net,TXN9570917,Y,
www.griffinjacobsshop.net,TXN1956172,Y,
www.lyonstech.com,TXN6718526,Y,
www.fisherdeals.io,TXN7004473,Y,
www.mclaughlintech.net,TXN4956131,Y,
www.kanehoganmart.co,TXN9880426,Y,
www.smithfashion.in,TXN3508917,Y,
www.kirkfashion.com,TXN4709352,Y,
www.bellwilliamsstore.in,TXN6138594,Y,
www.moorepughfashion.com,TXN3041191,Y,
www.tylershop.io,TXN5072484,Y,
www.mcguiretech.com,TXN6904730,Y,
www.gibsonstore.in,TXN9291384,Y,
www.huffmanskinnershop.com,TXN1601441,Y,
www.mcdonaldstore.io,TXN5033212,Y,
www.johnsonshop.co,TXN6982338,Y,
www.perezmarket.co,TXN8262344,Y,
www.thomasstore.co,TXN3371241,Y,
www.hoganmart.net,TXN5370831,Y,
www.rodriguezadamsshop.com,TXN7305426,Y,
www.gainesshop.in,TXN9398727,Y,
www.odomdeals.co,TXN2869199,Y,
www.colemarket.net,TXN6733957,Y,
www.robertsstore.in,TXN2203427,N,Card Declined
www.bellmckinneytech.io,TXN9797342,Y,
www.diazstore.com,TXN5880257,Y,
www.richardsmarket.io,TXN2711308,Y,
www.kingmullinstech.co,TXN1012419,Y,
www.washingtonfashion.io,TXN4316401,Y,
www.reesefernandeztech.net,TXN6265299,Y,
www.mendezdeals.com,TXN6727096,Y,
www.phamstore.com,TXN8948165,Y,
www.mooneyshop.io,TXN9720340,Y,
www.hendersonstore.in,TXN2774580,Y,
www.brownrogersstore.co,TXN2452132,Y,
www.juareztech.co,TXN5003555,Y,
www.rogerscoffeymarket.co,TXN5223360,Y,
www.mcclainwangstore.co,TXN7043972,Y,
www.pattonhayesdeals.net,TXN4012595,Y,
www.wallacemarket.com,TXN1241482,Y,
www.barnesstore.co,TXN7113068,Y,
www.callahanfashion.io,TXN9175580,Y,
www.cochrandeals.in,TXN6559894,Y,
www.simpsonnguyenmarket.io,TXN4761473,Y,
www.figueroadixonfashion.in,TXN3121026,Y,
www.millertech.in,TXN4460070,Y,
www.simmonsfashion.in,TXN5835220,Y,
www.hernandezdeals.net,TXN5009184,Y,
www.lopezstewartfashion.io,TXN1604890,Y,
www.wardmart.net,TXN6866129,Y,
www.hermanburnsdeals.in,TXN9788009,Y,
www.andersonhallmarket.in,TXN4910294,Y,
www.salinastech.in,TXN4853043,Y,
www.smithstore.in,TXN9140100,Y,
www.johnsonfashion.co,TXN3794523,Y,
www.blackwellayalafashion.co,TXN2901134,N,Network Error
www.cochranstore.net,TXN5811345,Y,
www.leeshop.in,TXN9287444,Y,
www.brennanmarket.com,TXN4826456,Y,
www.maciaspottertech.io,TXN9556291,Y,
www.acostaconnertech.io,TXN9270947,Y,
www.mccarthythompsondeals.io,TXN5106892,Y,
www.cartershop.net,TXN6958316,Y,
www.scottmart.in,TXN4651093,Y,
www.richardsonsanderstech.in,TXN3442344,Y,
www.jacobsshop.co,TXN5858937,Y,
www.navarroramosdeals.in,TXN1038062,Y,
www.davidsondeals.net,TXN3134709,Y,
www.savagerodriguezmart.com,TXN8393711,Y,
www.mossmarket.co,TXN6447395,Y,
www.coxmooretech.net,TXN4143142,Y,
www.jeffersonclarkmarket.in,TXN8368591,Y,
www.gordondeals.co,TXN1183832,Y,
www.brookssmithmart.io,TXN7705806,Y,
www.barnettmart.in,TXN3896196,Y,
www.ramirezstore.in,TXN4288408,N,Insufficient Funds
www.rowefashion.co,TXN8206843,Y,
www.hodgedeals.in,TXN6200662,Y,
www.richardsonmart.net,TXN2618268,N,Card Declined
www.smithtech.co,TXN8359561,Y,
www.hutchinsontech.co,TXN8423607,N,Expired Card
www.lopeztech.net,TXN9039252,Y,
www.longmarket.in,TXN3771649,Y,
www.mcdonalddeals.com,TXN3179953,N,Invalid CVV
www.adamstech.in,TXN8214073,Y,
www.murphyshop.in,TXN3241288,Y,
www.richardsonmart.in,TXN2966387,Y,
www.walltech.net,TXN1664573,Y,
www.haleyshop.net,TXN7444185,Y,
www.kruegershop.co,TXN8745269,Y,
www.littledeals.in,TXN1656592,Y,
www.keithrogersshop.co,TXN6910362,Y,
www.gibsongeorgestore.in,TXN3096485,Y,
www.stoutmart.io,TXN7566784,Y,
www.knightshop.io,TXN2031021,Y,
www.greenmunozmart.co,TXN1996069,Y,
www.diazdavisdeals.net,TXN6360411,Y,
Unknown,TXN7359822,Y,
www.perrychavezdeals.co,TXN9680786,Y,
www.macdonaldcarterstore.net,TXN6762048,Y,
www.barkergutierrezstore.net,TXN9551454,Y,
www.milesfrazierstore.com,TXN6090963,Y,
www.lopezwilsontech.co,TXN4559486,Y,
www.contrerastech.net,TXN6624804,N,Invalid CVV
www.brownramirezfashion.in,TXN8009453,Y,
www.rodriguezcampbelldeals.io,TXN1995927,Y,
www.leemarket.in,TXN6664490,Y,
www.williamsmart.com,TXN7149042,Y,
www.cruzleestore.co,TXN9642861,Y,
www.wilsonmart.net,TXN6828773,Y,
www.masonmart.in,TXN3420095,N,Invalid CVV
www.lanestore.io,TXN4252178,Y,
www.perezmurphymarket.in,TXN4933248,Y,
www.levinefashion.co,TXN4054535,Y,
www.watkinscostafashion.co,TXN7211008,Y,
www.johnsontech.co,TXN1872216,Y,
www.stokesshop.in,TXN2004488,Y,
www.stewartjonesshop.io,TXN2137939,Y,
www.gillespiegrahamshop.com,TXN7538015,N,Card Declined
www.arnoldfashion.io,TXN3992680,Y,
www.wallsmarket.in,TXN4603294,N,Insufficient Funds
www.martinezfashion.io,TXN5250388,Y,
www.bryantwolfemart.in,TXN9746710,N,Network Error
www.robertsmart.com,TXN9683615,Y,
www.morrisperezfashion.co,TXN8158008,Y,
www.jacksonstore.com,TXN5094231,Y,N/A
www.leestore.io,TXN7464693,Y,
www.johnsondeals.io,TXN2486489,Y,
www.bennettmart.in,TXN8402725,Y,
www.parksstore.com,TXN1358908,Y,
www.millerkerrfashion.co,TXN5222640,Y,
www.waltonbelldeals.co,TXN6987170,Y,
www.westericksonfashion.net,TXN7710637,Y,
www.parkermart.co,TXN3972020,Y,
www.spencergriffithshop.com,TXN7473221,Y,
www.mcleanfashion.co,TXN7044866,Y,
www.bradshawwilliamsshop.in,TXN1474499,Y,
www.dilloneverettfashion.in,TXN9314164,Y,
www.perezdanielsdeals.io,TXN2267827,Y,
www.butlermontgomerymarket.com,TXN5604216,Y,
www.walterswardtech.co,TXN7559026,Y,
www.hayesmarket.in,TXN2175226,Y,
www.johnsontech.com,TXN1086049,Y,
www.johnsonshop.co,TXN3790134,Y,
www.hoovermarket.com,TXN2020869,Y,
www.morganstore.in,TXN3750741,Y,
www.villakingfashion.io,TXN9128109,Y,
www.floresfashion.net,TXN9161550,Y,
www.camachomart.net,TXN7324534,Y,
www.stonepiercemart.net,TXN7830991,Y,
www.hodgecombstech.in,TXN9560871,Y,
www.wongmart.io,TXN3685682,Y,
www.espinozabyrdstore.in,TXN4737283,Y,
www.brighttech.com,TXN4589969,Y,
www.brownmart.net,TXN2433799,Y,
www.reevestech.io,TXN2037960,Y,
www.smithshop.co,TXN7844385,Y,
www.westmart.net,TXN7175888,Y,
www.floresmarket.io,TXN9863486,Y,
